triangle_pos,triangle_color,pink_circle_pos,blue_circle_pos,red_circle_pos,test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Test_Trial_routine_instructions.started,text.started,key_resp_3.started,Test_Trial_routine_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,test_trial.started,test_trial.stopped,Actual_Trial_Instructions.started,actual_trial_intructions.started,key_resp_4.started,Actual_Trial_Instructions.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Real_Trials.started,Real_Trials.stopped,End_Routine.started,End_Text.started,key_resp_2.started,End_Routine.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
"(0.25, 0)",r,,0.0,"(-0.1875, 0.1875)",,,,,0,18,18,26,97.71711462498934,,,,,,,,,,,,,,,,,,,,,,,,,97.71034649999638,99.07848737499444,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.25, 0)",r,,0.0,0.0,,,,,0,19,19,22,99.08541858299577,,,,,,,,,,,,,,,,,,,,,,,,,99.07866574999935,100.24801866599591,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, -0.1875)",b,,"(0, 0.25)",0.0,,,,,0,20,20,53,100.25488125000265,,,,,,,,,,,,,,,,,,,,,,,,,100.24818170799699,101.71678191599494,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.25, 0)",g,,0.0,0.0,,,,,0,21,21,2,101.72643083299045,,,,,,,,,,,,,,,,,,,,,,,,,101.71693883299304,102.88752074999502,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, 0.1875)",r,,0.0,0.0,,,,,0,22,22,17,102.89423420799721,,,,,,,,,,,,,,,,,,,,,,,,,102.8876774579985,103.85565029099234,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, -0.25)",b,,0.0,0.0,,,,,0,23,23,44,103.86222299998917,,,,,,,,,,,,,,,,,,,,,,,,,103.85580545799166,105.02492962499673,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, -0.25)",g,,"(0.1875, 0.1875)",0.0,,,,,0,24,24,36,105.03183304099366,,,,,,,,,,,,,,,,,,,,,,,,,105.02510250000341,106.69608395799878,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.25, 0)",b,,"(-0.1875, 0.1875)",0.0,,,,,0,25,25,50,106.70525116600038,,,,,,,,,,,,,,,,,,,,,,,,,106.69624491599097,108.06740749999881,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, 0.25)",r,,0.0,"(-0.1875, -0.1875)",,,,,0,26,26,24,108.07436966599198,,,,,,,,,,,,,,,,,,,,,,,,,108.06757041599485,109.23656145799032,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, -0.25)",g,,0.0,"(0.1875, 0.1875)",,,,,0,27,27,12,109.24341108299268,,,,,,,,,,,,,,,,,,,,,,,,,109.23674666599254,110.90553491598985,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.25, 0)",b,,0.0,0.0,,,,,0,28,28,46,110.91479366600106,,,,,,,,,,,,,,,,,,,,,,,,,110.9057015409926,111.9769848750002,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, -0.1875)",r,,0.0,0.0,,,,,0,29,29,21,111.98341370800335,,,,,,,,,,,,,,,,,,,,,,,,,111.97714716599148,113.04508079099469,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, 0.1875)",g,,0.0,0.0,,,,,0,30,30,1,113.05177283300145,,,,,,,,,,,,,,,,,,,,,,,,,113.04523637499369,114.21466837500338,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, -0.1875)",r,,0.0,"(0, 0.25)",,,,,0,31,31,29,114.22159499999543,,,,,,,,,,,,,,,,,,,,,,,,,114.21482895799272,115.68322224999429,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, 0.1875)",r,,0.0,"(0, -0.25)",,,,,0,32,32,25,115.69012612500228,,,,,,,,,,,,,,,,,,,,,,,,,115.68338458299695,117.1536670409987,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, 0.1875)",b,,"(0, -0.25)",0.0,,,,,0,33,33,49,117.16090775000339,,,,,,,,,,,,,,,,,,,,,,,,,117.15383599999768,118.52277279099508,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, 0.25)",r,,0.0,0.0,,,,,0,34,34,16,118.53037479099294,,,,,,,,,,,,,,,,,,,,,,,,,118.5229368750006,119.79181166600029,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, 0.1875)",g,,0.0,0.0,,,,,0,35,35,7,119.79841966599633,,,,,,,,,,,,,,,,,,,,,,,,,119.79197183299402,120.90264445799403,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, -0.1875)",g,,0.0,"(-0.25, 0)",,,,,0,36,36,11,120.90918854100164,,,,,,,,,,,,,,,,,,,,,,,,,120.90281108299678,122.57187524999608,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, -0.1875)",g,,"(-0.25, 0)",0.0,,,,,0,37,37,35,122.57916108299105,,,,,,,,,,,,,,,,,,,,,,,,,122.57203820798895,123.94143504099338,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.25, 0)",r,,0.0,"(0.1875, -0.1875)",,,,,0,38,38,30,123.9483259999979,,,,,,,,,,,,,,,,,,,,,,,,,123.94159508300072,125.21074020800006,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, -0.25)",r,,0.0,"(0.1875, 0.1875)",,,,,0,39,39,28,125.21764991599775,,,,,,,,,,,,,,,,,,,,,,,,,125.21090049999475,126.48051104099432,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, 0.1875)",r,,0.0,0.0,,,,,0,40,40,23,126.48743799999647,,,,,,,,,,,,,,,,,,,,,,,,,126.48067966599774,127.75012416599202,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, -0.1875)",g,,"(0, 0.25)",0.0,,,,,0,41,41,37,127.75691662500321,,,,,,,,,,,,,,,,,,,,,,,,,127.75028387499333,129.61926700000186,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.25, 0)",g,,0.0,"(-0.1875, 0.1875)",,,,,0,42,42,10,129.62649641599273,,,,,,,,,,,,,,,,,,,,,,,,,129.619433749991,131.2892580829939,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, -0.25)",b,,"(0.1875, 0.1875)",0.0,,,,,0,43,43,52,131.29660354099178,,,,,,,,,,,,,,,,,,,,,,,,,131.2894218750007,132.85922908299835,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, 0.1875)",b,,0.0,0.0,,,,,0,44,44,47,132.8665981249942,,,,,,,,,,,,,,,,,,,,,,,,,132.85938866599463,134.02915091600153,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, 0.25)",b,,0.0,0.0,,,,,0,45,45,40,134.0355073749961,,,,,,,,,,,,,,,,,,,,,,,,,134.02931154100224,135.0976826249971,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, -0.1875)",r,,0.0,0.0,,,,,0,46,46,19,135.1040637499973,,,,,,,,,,,,,,,,,,,,,,,,,135.097834375003,136.2662490829971,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, 0.25)",b,,"(-0.1875, -0.1875)",0.0,,,,,0,47,47,48,136.27317249999032,,,,,,,,,,,,,,,,,,,,,,,,,136.2664142499998,137.53578229100094,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.25, 0)",g,,"(0.1875, -0.1875)",0.0,,,,,0,48,48,38,137.5425649999961,,,,,,,,,,,,,,,,,,,,,,,,,137.5359461659973,139.20507508299488,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.25, 0)",b,,0.0,0.0,,,,,0,49,49,42,139.2130365829944,,,,,,,,,,,,,,,,,,,,,,,,,139.2052359579975,140.77613324999402,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, 0.1875)",b,,"(0.25, 0)",0.0,,,,,0,50,50,55,140.78387808299158,,,,,,,,,,,,,,,,,,,,,,,,,140.77630145799776,141.94508824999502,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, -0.1875)",g,,0.0,0.0,,,,,0,51,51,5,141.95174266600225,,,,,,,,,,,,,,,,,,,,,,,,,141.9452505829977,143.1133477909898,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, -0.25)",g,,0.0,0.0,,,,,0,52,52,4,143.120328332996,,,,,,,,,,,,,,,,,,,,,,,,,143.11350641598983,144.28237162499863,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, -0.25)",r,,0.0,0.0,,,,,0,53,53,20,144.28936516599788,,,,,,,,,,,,,,,,,,,,,,,,,144.28253470799245,145.3508312079939,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, 0.25)",g,,0.0,0.0,,,,,0,54,54,0,145.3574847909913,,,,,,,,,,,,,,,,,,,,,,,,,145.35099599999376,146.52002741600154,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, -0.1875)",r,,0.0,"(-0.25, 0)",,,,,0,55,55,27,146.52670741599286,,,,,,,,,,,,,,,,,,,,,,,,,146.52018595799746,147.68863216599857,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, 0.1875)",g,,"(0.25, 0)",0.0,,,,,1,0,56,39,147.69514999999956,,,,,,,,,,,,,,,,,,,,,,,,,147.68879516600282,148.8575544579944,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, 0.1875)",b,,"(0.25, 0)",0.0,,,,,1,1,57,55,148.8642606659996,,,,,,,,,,,,,,,,,,,,,,,,,148.85771420800302,151.92866424999374,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.25, 0)",g,,0.0,"(0.1875, -0.1875)",,,,,1,2,58,14,151.93674020799517,,,,,,,,,,,,,,,,,,,,,,,,,151.9288307079987,153.5995988749928,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, 0.1875)",b,,0.0,0.0,,,,,1,3,59,47,153.60707179098972,,,,,,,,,,,,,,,,,,,,,,,,,153.59976141600055,154.7693354160001,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.25, 0)",r,,0.0,"(0.1875, -0.1875)",,,,,1,4,60,30,154.7760542499891,,,,,,,,,,,,,,,,,,,,,,,,,154.76949737498944,156.23843370800023,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, 0.25)",b,,0.0,0.0,,,,,1,5,61,40,156.24762095799088,,,,,,,,,,,,,,,,,,,,,,,,,156.23859724999056,157.31069025000033,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.25, 0)",g,,"(-0.1875, 0.1875)",0.0,,,,,1,6,62,34,157.31720099999802,,,,,,,,,,,,,,,,,,,,,,,,,157.3108518329973,158.77984083299816,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, -0.25)",r,,0.0,"(0.1875, 0.1875)",,,,,1,7,63,28,158.7890429580002,,,,,,,,,,,,,,,,,,,,,,,,,158.77999612499843,159.8518397079897,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, -0.25)",g,,0.0,"(0.1875, 0.1875)",,,,,1,8,64,12,159.85850445799588,,,,,,,,,,,,,,,,,,,,,,,,,159.85200574999908,161.52125833299942,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, -0.25)",g,,0.0,0.0,,,,,1,9,65,4,161.5304840829922,,,,,,,,,,,,,,,,,,,,,,,,,161.5214140409953,162.69301916599215,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, -0.1875)",g,,0.0,0.0,,,,,1,10,66,5,162.6996399579948,,,,,,,,,,,,,,,,,,,,,,,,,162.69318412498978,163.96198308299063,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, -0.25)",b,,0.0,0.0,,,,,1,11,67,44,163.9688505410013,,,,,,,,,,,,,,,,,,,,,,,,,163.96214195799257,165.03098283299187,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, 0.1875)",g,,0.0,0.0,,,,,1,12,68,1,165.03736124999705,,,,,,,,,,,,,,,,,,,,,,,,,165.0311442079983,166.50572575000115,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.25, 0)",b,,"(0.1875, -0.1875)",0.0,,,,,1,13,69,54,166.51314358299715,,,,,,,,,,,,,,,,,,,,,,,,,166.50593770800333,167.57606470800238,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.25, 0)",g,,0.0,0.0,,,,,1,14,70,2,167.5828013749997,,,,,,,,,,,,,,,,,,,,,,,,,167.57623058299941,168.84492620799574,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.25, 0)",r,,0.0,0.0,,,,,1,15,71,18,168.85154420799518,,,,,,,,,,,,,,,,,,,,,,,,,168.8450877909927,169.81366754099145,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.25, 0)",g,,0.0,0.0,,,,,1,16,72,6,169.8205978749902,,,,,,,,,,,,,,,,,,,,,,,,,169.81383625000308,170.88291645799472,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, -0.25)",r,,0.0,0.0,,,,,1,17,73,20,170.8898216249945,,,,,,,,,,,,,,,,,,,,,,,,,170.88306962499337,171.8521955000033,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.25, 0)",g,,0.0,"(-0.1875, 0.1875)",,,,,1,18,74,10,171.85871108299762,,,,,,,,,,,,,,,,,,,,,,,,,171.85235029099567,173.6215510829934,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, -0.1875)",g,,0.0,"(0, 0.25)",,,,,1,19,75,13,173.63067050000245,,,,,,,,,,,,,,,,,,,,,,,,,173.6217112079903,175.29313737500343,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, 0.1875)",b,,0.0,0.0,,,,,1,20,76,41,175.30299599999853,,,,,,,,,,,,,,,,,,,,,,,,,175.2933032909932,176.66576466600236,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, -0.1875)",g,,"(-0.25, 0)",0.0,,,,,1,21,77,35,176.6744849999959,,,,,,,,,,,,,,,,,,,,,,,,,176.66592345800018,179.43913120799698,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, 0.1875)",g,,0.0,"(0, -0.25)",,,,,1,22,78,9,179.44842933300242,,,,,,,,,,,,,,,,,,,,,,,,,179.43931091600098,180.8116849999933,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, -0.1875)",g,,"(0, 0.25)",0.0,,,,,1,23,79,37,180.81849683300243,,,,,,,,,,,,,,,,,,,,,,,,,180.81184429099085,182.38098841600004,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, 0.1875)",r,,0.0,"(0, -0.25)",,,,,1,24,80,25,182.38868708300288,,,,,,,,,,,,,,,,,,,,,,,,,182.38115025000297,183.65112220800074,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, -0.25)",g,,"(0.1875, 0.1875)",0.0,,,,,1,25,81,36,183.65788566599076,,,,,,,,,,,,,,,,,,,,,,,,,183.65128737500345,185.22056183298992,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, -0.1875)",b,,0.0,0.0,,,,,1,26,82,45,185.22843995799485,,,,,,,,,,,,,,,,,,,,,,,,,185.2207212909998,186.69127737499366,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, 0.1875)",b,,"(0, -0.25)",0.0,,,,,1,27,83,49,186.70052983298956,,,,,,,,,,,,,,,,,,,,,,,,,186.69143583299592,188.36348612500296,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, 0.1875)",r,,0.0,0.0,,,,,1,28,84,23,188.37270733299374,,,,,,,,,,,,,,,,,,,,,,,,,188.36364658299135,189.8355477909936,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.25, 0)",b,,0.0,0.0,,,,,1,29,85,46,189.84437441600312,,,,,,,,,,,,,,,,,,,,,,,,,189.83570687499014,191.30680879099236,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, 0.25)",r,,0.0,0.0,,,,,1,30,86,16,191.31570258300053,,,,,,,,,,,,,,,,,,,,,,,,,191.30697174998932,192.67823858300108,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, 0.25)",g,,0.0,0.0,,,,,1,31,87,0,192.68498920799175,,,,,,,,,,,,,,,,,,,,,,,,,192.6784000829939,194.14705624998896,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, 0.25)",g,,"(-0.1875, -0.1875)",0.0,,,,,1,32,88,32,194.15629129100125,,,,,,,,,,,,,,,,,,,,,,,,,194.14721554100106,197.42078129100264,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, 0.1875)",g,,"(0, -0.25)",0.0,,,,,1,33,89,33,197.4302559159987,,,,,,,,,,,,,,,,,,,,,,,,,197.42094404099043,198.7935189580021,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, -0.1875)",g,,0.0,0.0,,,,,1,34,90,3,198.8023686660017,,,,,,,,,,,,,,,,,,,,,,,,,198.79369691599277,200.26534512499347,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, -0.1875)",b,,"(-0.25, 0)",0.0,,,,,1,35,91,51,200.2744416659989,,,,,,,,,,,,,,,,,,,,,,,,,200.26551254099468,201.93756379099796,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.25, 0)",g,,"(0.1875, -0.1875)",0.0,,,,,1,36,92,38,201.9469849159941,,,,,,,,,,,,,,,,,,,,,,,,,201.93773008299468,203.6098507909919,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, -0.1875)",r,,0.0,"(-0.25, 0)",,,,,1,37,93,27,203.61954212500132,,,,,,,,,,,,,,,,,,,,,,,,,203.6100161659997,205.08276266600296,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, 0.1875)",g,,0.0,0.0,,,,,1,38,94,7,205.09308308298932,,,,,,,,,,,,,,,,,,,,,,,,,205.0830366250011,206.55669454099552,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, 0.25)",g,,0.0,"(-0.1875, -0.1875)",,,,,1,39,95,8,206.5639219579898,,,,,,,,,,,,,,,,,,,,,,,,,206.55686312499165,207.92652416600322,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, -0.1875)",b,,0.0,0.0,,,,,1,40,96,43,207.93321379099507,,,,,,,,,,,,,,,,,,,,,,,,,207.9266866659891,209.39655408299586,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.25, 0)",r,,0.0,"(-0.1875, 0.1875)",,,,,1,41,97,26,209.40607266599545,,,,,,,,,,,,,,,,,,,,,,,,,209.39672350000183,210.91876754099212,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, -0.1875)",r,,0.0,0.0,,,,,1,42,98,19,210.92779387500195,,,,,,,,,,,,,,,,,,,,,,,,,210.91892974999791,212.2902079159976,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, -0.25)",b,,"(0.1875, 0.1875)",0.0,,,,,1,43,99,52,212.29705129099602,,,,,,,,,,,,,,,,,,,,,,,,,212.29037304100348,213.6592851250025,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, -0.1875)",r,,0.0,"(0, 0.25)",,,,,1,44,100,29,213.66807433299255,,,,,,,,,,,,,,,,,,,,,,,,,213.65944662499533,215.03065079099906,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, 0.1875)",r,,0.0,"(0.25, 0)",,,,,1,45,101,31,215.0375075829943,,,,,,,,,,,,,,,,,,,,,,,,,215.0308157499967,216.19981637499586,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0.1875, -0.1875)",g,,0.0,"(-0.25, 0)",,,,,1,46,102,11,216.20652199999313,,,,,,,,,,,,,,,,,,,,,,,,,216.19997537499876,217.66968245799944,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(-0.1875, -0.1875)",b,,"(0, 0.25)",0.0,,,,,1,47,103,53,217.67828866599302,,,,,,,,,,,,,,,,,,,,,,,,,217.66984233299445,219.14182658299978,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
"(0, 0.25)",r,,0.0,"(-0.1875, -0.1875)",,,,,1,48,104,24,219.1488814579934,,,,,,,,,,,,,,,,,,,,,,,,,219.14201291599602,220.511597040997,,,,,,,,463601,001,2024-05-12_00h41.30.327,creatingimagesNEW,2024.1.4,None,2024-05-12 00h41.36.819984 -0400,
