triangle_pos,triangle_color,pink_circle_pos,red_circle_pos,blue_circle_pos,test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Test_Trial_routine_instructions.started,text.started,key_resp_3.started,Test_Trial_routine_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,test_trial.started,test_trial.stopped,Actual_Trial_Instructions.started,actual_trial_intructions.started,key_resp_4.started,Actual_Trial_Instructions.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,code_attempt.started,code_attempt.stopped,End_Routine.started,End_Text.started,key_resp_2.started,End_Routine.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
"(0.1875, 0.1875)",g,,0.0,0.0,,,,,0,55,55,1,118.95201287500095,,,,,,,,,,,,,,,,,,,,,,,,,118.94526495900936,120.01422804204049,,,,,,,,281187,001,2024-05-08_20h51.42.724,creatingimagesNEW,2024.1.4,None,2024-05-08 20h51.52.402058 -0400,
"(0.1875, 0.1875)",r,,"(0, -0.25)",0.0,,,,,0,56,56,25,120.02092091704253,,,,,,,,,,,,,,,,,,,,,,,,,120.01437816699035,121.18274912500056,,,,,,,,281187,001,2024-05-08_20h51.42.724,creatingimagesNEW,2024.1.4,None,2024-05-08 20h51.52.402058 -0400,
"(0, -0.25)",r,,0.0,0.0,,,,,0,57,57,20,121.18942145904293,,,,,,,,,,,,,,,,,,,,,,,,,121.18290216702735,122.25084824999794,,,,,,,,281187,001,2024-05-08_20h51.42.724,creatingimagesNEW,2024.1.4,None,2024-05-08 20h51.52.402058 -0400,
None,None,,None,None,,,,,0,58,58,60,122.25753624999197,,,,,,,,,,,,,,,,,,,,,,,,,122.25099379202584,122.5194809170207,,,,,,,,281187,001,2024-05-08_20h51.42.724,creatingimagesNEW,2024.1.4,None,2024-05-08 20h51.52.402058 -0400,
"(-0.1875, 0.1875)",g,,0.0,0.0,,,,,0,59,59,7,122.5281812500325,,,,,,,,,,,,,,,,,,,,,,,,,122.51970104203792,124.59126887499588,,,,,,,,281187,001,2024-05-08_20h51.42.724,creatingimagesNEW,2024.1.4,None,2024-05-08 20h51.52.402058 -0400,
"(-0.25, 0)",b,,0.0,0.0,,,,,0,60,60,46,124.59874475002289,,,,,,,,,,,,,,,,,,,,,,,,,124.59142312500626,125.86191483400762,,,,,,,,281187,001,2024-05-08_20h51.42.724,creatingimagesNEW,2024.1.4,None,2024-05-08 20h51.52.402058 -0400,
"(0, 0.25)",b,,0.0,0.0,,,,,0,61,61,40,125.8687626250321,,,,,,,,,,,,,,,,,,,,,,,,,125.86206725001102,127.03135425003711,,,,,,,,281187,001,2024-05-08_20h51.42.724,creatingimagesNEW,2024.1.4,None,2024-05-08 20h51.52.402058 -0400,
None,None,,None,None,,,,,0,62,62,57,127.03796400001738,,,,,,,,,,,,,,,,,,,,,,,,,127.03150575002655,127.2999287500279,,,,,,,,281187,001,2024-05-08_20h51.42.724,creatingimagesNEW,2024.1.4,None,2024-05-08 20h51.52.402058 -0400,
"(-0.1875, -0.1875)",g,,0.0,0.0,,,,,0,63,63,5,127.30674416699912,,,,,,,,,,,,,,,,,,,,,,,,,127.30011925002327,128.4693690839922,,,,,,,,281187,001,2024-05-08_20h51.42.724,creatingimagesNEW,2024.1.4,None,2024-05-08 20h51.52.402058 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.46949970902642,128.47765675000846,128.47765675000846,129.64273779198993,space,1.1586833340115845,None,281187,001,2024-05-08_20h51.42.724,creatingimagesNEW,2024.1.4,None,2024-05-08 20h51.52.402058 -0400,
