triangle_pos,triangle_color,pink_circle_pos,red_circle_pos,blue_circle_pos,test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Test_Trial_routine_instructions.started,text.started,key_resp_3.started,Test_Trial_routine_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,test_trial.started,test_trial.stopped,Actual_Trial_Instructions.started,actual_trial_intructions.started,key_resp_4.started,Actual_Trial_Instructions.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,code_attempt.started,code_attempt.stopped,End_Routine.started,End_Text.started,key_resp_2.started,End_Routine.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
None,None,,None,None,,,,,0,55,55,61,95.8458944580052,,,,,,,,,,,,,,,,,,,,,,,,,95.83883900003275,96.10881762503413,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.1875, 0.1875)",b,,0.0,"(0, -0.25)",,,,,0,56,56,49,96.11621983302757,,,,,,,,,,,,,,,,,,,,,,,,,96.10903266700916,97.47921562503325,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.1875, -0.1875)",r,,0.0,0.0,,,,,0,57,57,21,97.4861941250274,,,,,,,,,,,,,,,,,,,,,,,,,97.47937479201937,98.55003924999619,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.25, 0)",r,,0.0,0.0,,,,,0,58,58,22,98.55659308301983,,,,,,,,,,,,,,,,,,,,,,,,,98.55019429203821,99.62014966702554,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
None,None,,None,None,,,,,0,59,59,60,99.62697483302327,,,,,,,,,,,,,,,,,,,,,,,,,99.62030833301833,99.88977608300047,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
None,None,,None,None,,,,,0,60,60,63,99.898333500023,,,,,,,,,,,,,,,,,,,,,,,,,99.88998537504813,100.16054775001248,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(-0.1875, 0.1875)",b,,0.0,"(0.25, 0)",,,,,0,61,61,55,100.16677916701883,,,,,,,,,,,,,,,,,,,,,,,,,100.16074516699882,101.32993404200533,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0.1875, -0.1875)",g,,0.0,0.0,,,,,0,62,62,3,101.3364980420447,,,,,,,,,,,,,,,,,,,,,,,,,101.33008629200049,102.70025725004962,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
"(0, 0.25)",g,,0.0,"(-0.1875, -0.1875)",,,,,0,63,63,32,102.70962825004244,,,,,,,,,,,,,,,,,,,,,,,,,102.70043079199968,103.97317766700871,,,,,,,,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.97321845800616,103.98033204203239,103.98033204203239,105.08540887502022,space,1.0968469580402598,None,264399,001,2024-05-08_13h17.46.278,creatingimagesNEW,2024.1.4,None,2024-05-08 13h18.02.803784 -0400,
