triangle_pos,triangle_color,pink_circle_pos,blue_circle_pos,red_circle_pos,test_trial_before_experiment.thisRepN,test_trial_before_experiment.thisTrialN,test_trial_before_experiment.thisN,test_trial_before_experiment.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome_Page.started,textWelcomePage.started,key_resp.started,Welcome_Page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Test_Trial_routine_instructions.started,text.started,key_resp_3.started,Test_Trial_routine_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,test_trial.started,test_trial.stopped,Actual_Trial_Instructions.started,actual_trial_intructions.started,key_resp_4.started,Actual_Trial_Instructions.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Real_Trials.started,Real_Trials.stopped,End_Routine.started,End_Text.started,key_resp_2.started,End_Routine.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
"(0.25, 0)",b,,"(-0.1875, 0.1875)",0.0,,,,,1,49,105,50,233.2493689999974,,,,,,,,,,,,,,,,,,,,,,,,,233.24272920899966,234.6121449170023,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, -0.25)",r,,0.0,0.0,,,,,1,50,106,20,234.62155299998994,,,,,,,,,,,,,,,,,,,,,,,,,234.61230487500143,235.6834481669939,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, -0.1875)",b,,0.0,0.0,,,,,1,51,107,45,235.69013541699678,,,,,,,,,,,,,,,,,,,,,,,,,235.68360358399514,236.85251216699544,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, -0.25)",g,,0.0,"(0.1875, 0.1875)",,,,,1,52,108,12,236.85923724999884,,,,,,,,,,,,,,,,,,,,,,,,,236.85267162499076,238.92236558400327,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.25, 0)",b,,0.0,0.0,,,,,1,53,109,42,238.93190295899694,,,,,,,,,,,,,,,,,,,,,,,,,238.9225263339904,240.1943360419973,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, 0.25)",b,,"(-0.1875, -0.1875)",0.0,,,,,1,54,110,48,240.20101912500104,,,,,,,,,,,,,,,,,,,,,,,,,240.19450858399796,241.4637248749932,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, 0.1875)",g,,"(0, -0.25)",0.0,,,,,1,55,111,33,241.47030720899056,,,,,,,,,,,,,,,,,,,,,,,,,241.46388183400268,242.83322079200298,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, 0.1875)",r,,0.0,"(0.25, 0)",,,,,2,0,112,31,242.84005141699163,,,,,,,,,,,,,,,,,,,,,,,,,242.83338258399453,244.4031739589991,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.25, 0)",g,,"(-0.1875, 0.1875)",0.0,,,,,2,1,113,34,244.41249962500297,,,,,,,,,,,,,,,,,,,,,,,,,244.40333737499896,246.07562599999073,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, 0.25)",b,,0.0,0.0,,,,,2,2,114,40,246.08546879199275,,,,,,,,,,,,,,,,,,,,,,,,,246.07578333400306,247.34819887499907,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, 0.25)",g,,0.0,"(-0.1875, -0.1875)",,,,,2,3,115,8,247.354808374992,,,,,,,,,,,,,,,,,,,,,,,,,247.3483563339978,249.11857029199018,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.25, 0)",g,,0.0,"(0.1875, -0.1875)",,,,,2,4,116,14,249.12895429199853,,,,,,,,,,,,,,,,,,,,,,,,,249.11873616700177,250.49173133399745,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, 0.1875)",b,,"(0, -0.25)",0.0,,,,,2,5,117,49,250.4983620839921,,,,,,,,,,,,,,,,,,,,,,,,,250.49188866699114,251.76126462499087,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, 0.1875)",g,,0.0,"(0.25, 0)",,,,,2,6,118,15,251.76817454199772,,,,,,,,,,,,,,,,,,,,,,,,,251.76142841699766,253.1309697090037,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, -0.1875)",g,,"(0, 0.25)",0.0,,,,,2,7,119,37,253.13803554199694,,,,,,,,,,,,,,,,,,,,,,,,,253.13113945900113,254.8007122919953,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, 0.25)",r,,0.0,"(-0.1875, -0.1875)",,,,,2,8,120,24,254.80993404200126,,,,,,,,,,,,,,,,,,,,,,,,,254.8008692500007,255.97227537499566,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, -0.1875)",g,,0.0,"(-0.25, 0)",,,,,2,9,121,11,255.9792500839976,,,,,,,,,,,,,,,,,,,,,,,,,255.97243999999773,257.84251641700394,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.25, 0)",g,,"(0.1875, -0.1875)",0.0,,,,,2,10,122,38,257.85126166699047,,,,,,,,,,,,,,,,,,,,,,,,,257.84267745900434,259.41397429199424,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.25, 0)",b,,"(0.1875, -0.1875)",0.0,,,,,2,11,123,54,259.42353600000206,,,,,,,,,,,,,,,,,,,,,,,,,259.41413658400415,260.88630579199526,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, -0.1875)",r,,0.0,"(0, 0.25)",,,,,2,12,124,29,260.8956732499937,,,,,,,,,,,,,,,,,,,,,,,,,260.8864752919908,262.7596016669995,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, -0.25)",g,,"(0.1875, 0.1875)",0.0,,,,,2,13,125,36,262.76919474999886,,,,,,,,,,,,,,,,,,,,,,,,,262.75977024999156,264.63244020899583,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.25, 0)",b,,"(-0.1875, 0.1875)",0.0,,,,,2,14,126,50,264.64182666699344,,,,,,,,,,,,,,,,,,,,,,,,,264.63259779199143,266.4053243340022,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, -0.1875)",r,,0.0,0.0,,,,,2,15,127,21,266.41469633400266,,,,,,,,,,,,,,,,,,,,,,,,,266.4054937500041,267.977870667004,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.25, 0)",r,,0.0,0.0,,,,,2,16,128,22,267.98675358400214,,,,,,,,,,,,,,,,,,,,,,,,,267.97802762499487,269.2492379589967,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, -0.1875)",g,,0.0,0.0,,,,,2,17,129,5,269.2558088749938,,,,,,,,,,,,,,,,,,,,,,,,,269.2493959169951,270.61832804199366,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, -0.25)",r,,0.0,0.0,,,,,2,18,130,20,270.62518183399516,,,,,,,,,,,,,,,,,,,,,,,,,270.61848629199085,271.98812312500377,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, -0.1875)",g,,0.0,0.0,,,,,2,19,131,3,271.99682249999023,,,,,,,,,,,,,,,,,,,,,,,,,271.98828770899854,273.9602246669965,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.25, 0)",g,,0.0,0.0,,,,,2,20,132,2,273.97035249999317,,,,,,,,,,,,,,,,,,,,,,,,,273.9603924999974,275.2331339999946,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, 0.1875)",b,,0.0,0.0,,,,,2,21,133,41,275.2399732920021,,,,,,,,,,,,,,,,,,,,,,,,,275.2332924999937,276.70289033399604,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, -0.25)",b,,"(0.1875, 0.1875)",0.0,,,,,2,22,134,52,276.7100072089961,,,,,,,,,,,,,,,,,,,,,,,,,276.70305387499684,278.3734745839902,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, -0.1875)",g,,0.0,"(0, 0.25)",,,,,2,23,135,13,278.38273904199013,,,,,,,,,,,,,,,,,,,,,,,,,278.37363487499533,280.3463427090028,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, -0.1875)",b,,0.0,0.0,,,,,2,24,136,45,280.3552877089969,,,,,,,,,,,,,,,,,,,,,,,,,280.3465066249919,281.6181469169969,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, 0.1875)",g,,"(0, -0.25)",0.0,,,,,2,25,137,33,281.6251659589907,,,,,,,,,,,,,,,,,,,,,,,,,281.6183122090006,283.6884721249953,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, 0.25)",g,,0.0,0.0,,,,,2,26,138,0,283.69748129199434,,,,,,,,,,,,,,,,,,,,,,,,,283.68863508399227,285.26072049999493,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, 0.1875)",g,,0.0,"(0, -0.25)",,,,,2,27,139,9,285.27004591700097,,,,,,,,,,,,,,,,,,,,,,,,,285.2608858339954,286.7327741670015,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, 0.25)",r,,0.0,0.0,,,,,2,28,140,16,286.74192283400043,,,,,,,,,,,,,,,,,,,,,,,,,286.73293570899114,287.80438116699224,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.25, 0)",r,,0.0,"(-0.1875, 0.1875)",,,,,2,29,141,26,287.8108769590035,,,,,,,,,,,,,,,,,,,,,,,,,287.8045370000036,288.87277295900276,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, 0.25)",b,,"(-0.1875, -0.1875)",0.0,,,,,2,30,142,48,288.87915041699307,,,,,,,,,,,,,,,,,,,,,,,,,288.87293262500316,290.3424270419928,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.25, 0)",g,,0.0,0.0,,,,,2,31,143,6,290.3514026670018,,,,,,,,,,,,,,,,,,,,,,,,,290.34258374999627,291.4141858340008,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, 0.1875)",g,,"(0.25, 0)",0.0,,,,,2,32,144,39,291.42101916699903,,,,,,,,,,,,,,,,,,,,,,,,,291.41434437499265,293.0837596249912,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.25, 0)",b,,0.0,0.0,,,,,2,33,145,42,293.09268312499626,,,,,,,,,,,,,,,,,,,,,,,,,293.0839189590042,294.25525012500293,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, -0.1875)",b,,0.0,0.0,,,,,2,34,146,43,294.26197062499705,,,,,,,,,,,,,,,,,,,,,,,,,294.25541029199667,295.4249909999926,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.25, 0)",g,,0.0,"(-0.1875, 0.1875)",,,,,2,35,147,10,295.4315889999998,,,,,,,,,,,,,,,,,,,,,,,,,295.42514474999916,297.49533733399585,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, -0.25)",r,,0.0,"(0.1875, 0.1875)",,,,,2,36,148,28,297.5041340839962,,,,,,,,,,,,,,,,,,,,,,,,,297.4954965420038,298.7668534169934,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, 0.1875)",b,,"(0.25, 0)",0.0,,,,,2,37,149,55,298.7735200839961,,,,,,,,,,,,,,,,,,,,,,,,,298.76701483399665,300.4366977089958,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.25, 0)",r,,0.0,"(0.1875, -0.1875)",,,,,2,38,150,30,300.4453249999933,,,,,,,,,,,,,,,,,,,,,,,,,300.4368542500015,301.90845341699605,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, -0.25)",g,,0.0,"(0.1875, 0.1875)",,,,,2,39,151,12,301.9176826670009,,,,,,,,,,,,,,,,,,,,,,,,,301.90861266700085,303.98128283399274,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, -0.25)",g,,0.0,0.0,,,,,2,40,152,4,303.99063987500267,,,,,,,,,,,,,,,,,,,,,,,,,303.981442874996,305.5543380839954,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, 0.1875)",r,,0.0,0.0,,,,,2,41,153,23,305.5637891669903,,,,,,,,,,,,,,,,,,,,,,,,,305.55450133400154,307.42715445900103,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, -0.1875)",g,,"(-0.25, 0)",0.0,,,,,2,42,154,35,307.4365824589913,,,,,,,,,,,,,,,,,,,,,,,,,307.4273184170015,309.099818333998,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, 0.25)",g,,"(-0.1875, -0.1875)",0.0,,,,,2,43,155,32,309.1085819169966,,,,,,,,,,,,,,,,,,,,,,,,,309.09997999999905,310.8717775839905,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, -0.1875)",b,,"(-0.25, 0)",0.0,,,,,2,44,156,51,310.8808241249935,,,,,,,,,,,,,,,,,,,,,,,,,310.87194379199354,312.44435341699864,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.25, 0)",r,,0.0,0.0,,,,,2,45,157,18,312.4524947919999,,,,,,,,,,,,,,,,,,,,,,,,,312.44451379199745,313.91510979199666,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, 0.1875)",r,,0.0,0.0,,,,,2,46,158,17,313.9234023750032,,,,,,,,,,,,,,,,,,,,,,,,,313.91526920899923,315.38641500000085,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, 0.1875)",r,,0.0,"(0, -0.25)",,,,,2,47,159,25,315.39331579199643,,,,,,,,,,,,,,,,,,,,,,,,,315.3865711249964,316.5964768749982,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, -0.1875)",r,,0.0,0.0,,,,,2,48,160,19,316.6033012919943,,,,,,,,,,,,,,,,,,,,,,,,,316.5966354169941,317.8657931249909,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, -0.1875)",b,,"(0, 0.25)",0.0,,,,,2,49,161,53,317.87267079199955,,,,,,,,,,,,,,,,,,,,,,,,,317.8659589589952,319.33538083400344,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, -0.1875)",r,,0.0,"(-0.25, 0)",,,,,2,50,162,27,319.34271316700324,,,,,,,,,,,,,,,,,,,,,,,,,319.3355476669967,320.70529050000187,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, 0.1875)",g,,0.0,0.0,,,,,2,51,163,7,320.71241054199345,,,,,,,,,,,,,,,,,,,,,,,,,320.7054907499987,321.77508966700407,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, 0.1875)",g,,0.0,0.0,,,,,2,52,164,1,321.7814805419912,,,,,,,,,,,,,,,,,,,,,,,,,321.77525012499245,322.84361341700424,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.25, 0)",b,,0.0,0.0,,,,,2,53,165,46,322.8502747500024,,,,,,,,,,,,,,,,,,,,,,,,,322.84377074999793,324.01289683399955,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, -0.25)",b,,0.0,0.0,,,,,2,54,166,44,324.0202654169989,,,,,,,,,,,,,,,,,,,,,,,,,324.01306158400257,325.28292845899705,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, 0.1875)",b,,0.0,0.0,,,,,2,55,167,47,325.289701458998,,,,,,,,,,,,,,,,,,,,,,,,,325.2830902499991,326.4520558749937,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, -0.1875)",g,,0.0,0.0,,,,,3,0,168,5,326.45868333399994,,,,,,,,,,,,,,,,,,,,,,,,,326.45221916699666,327.62133541700314,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, -0.1875)",r,,0.0,"(-0.25, 0)",,,,,3,1,169,27,327.62879237499146,,,,,,,,,,,,,,,,,,,,,,,,,327.6214934169984,329.191481834001,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.25, 0)",b,,"(-0.1875, 0.1875)",0.0,,,,,3,2,170,50,329.2004463339981,,,,,,,,,,,,,,,,,,,,,,,,,329.1916402920033,330.3630568749941,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, 0.1875)",g,,0.0,"(0, -0.25)",,,,,3,3,171,9,330.36985920899315,,,,,,,,,,,,,,,,,,,,,,,,,330.36322216699773,331.83372445899295,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.25, 0)",b,,"(0.1875, -0.1875)",0.0,,,,,3,4,172,54,331.8426904999942,,,,,,,,,,,,,,,,,,,,,,,,,331.83389754199015,333.00549095899623,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, -0.1875)",g,,0.0,"(0, 0.25)",,,,,3,5,173,13,333.0121879590006,,,,,,,,,,,,,,,,,,,,,,,,,333.00564862499596,334.57574070899864,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.25, 0)",g,,"(0.1875, -0.1875)",0.0,,,,,3,6,174,38,334.58522066699516,,,,,,,,,,,,,,,,,,,,,,,,,334.5759064589947,335.94758799999545,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, -0.25)",g,,0.0,"(0.1875, 0.1875)",,,,,3,7,175,12,335.95679433399346,,,,,,,,,,,,,,,,,,,,,,,,,335.9477484169911,337.82008304199553,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, -0.1875)",r,,0.0,0.0,,,,,3,8,176,21,337.8293267919944,,,,,,,,,,,,,,,,,,,,,,,,,337.82024091698986,339.19199199999275,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, 0.1875)",b,,0.0,0.0,,,,,3,9,177,41,339.1987385419925,,,,,,,,,,,,,,,,,,,,,,,,,339.19214891699085,340.2606867919967,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, -0.1875)",b,,0.0,0.0,,,,,3,10,178,45,340.2675352090009,,,,,,,,,,,,,,,,,,,,,,,,,340.2608548749995,341.3308164170012,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.25, 0)",b,,0.0,0.0,,,,,3,11,179,46,341.3373009170027,,,,,,,,,,,,,,,,,,,,,,,,,341.3309732499911,342.59986733399273,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.25, 0)",r,,0.0,0.0,,,,,3,12,180,22,342.60683599999174,,,,,,,,,,,,,,,,,,,,,,,,,342.6000417089963,343.7687624169921,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.25, 0)",g,,0.0,0.0,,,,,3,13,181,2,343.7758617090003,,,,,,,,,,,,,,,,,,,,,,,,,343.7689374170004,344.8376814999938,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.25, 0)",r,,0.0,"(0.1875, -0.1875)",,,,,3,14,182,30,344.84421179199126,,,,,,,,,,,,,,,,,,,,,,,,,344.83783520899306,345.9069447090005,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, 0.1875)",r,,0.0,0.0,,,,,3,15,183,23,345.9138757089968,,,,,,,,,,,,,,,,,,,,,,,,,345.9071066250035,347.07648362500186,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, 0.25)",g,,"(-0.1875, -0.1875)",0.0,,,,,3,16,184,32,347.08320325000386,,,,,,,,,,,,,,,,,,,,,,,,,347.07664162499714,348.34570883399283,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, -0.1875)",b,,"(-0.25, 0)",0.0,,,,,3,17,185,51,348.352498459004,,,,,,,,,,,,,,,,,,,,,,,,,348.34586883400334,349.9154065420007,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.1875, -0.1875)",r,,0.0,"(0, 0.25)",,,,,3,18,186,29,349.92504962500243,,,,,,,,,,,,,,,,,,,,,,,,,349.9155658749951,351.0883186249994,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(-0.25, 0)",g,,0.0,"(0.1875, -0.1875)",,,,,3,19,187,14,351.0949739170028,,,,,,,,,,,,,,,,,,,,,,,,,351.08847883398994,353.05790874999366,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0, 0.25)",r,,0.0,"(-0.1875, -0.1875)",,,,,3,20,188,24,353.0678925419925,,,,,,,,,,,,,,,,,,,,,,,,,353.0580665419984,354.1305031669908,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, -0.1875)",r,,0.0,0.0,,,,,3,21,189,19,354.1369641670026,,,,,,,,,,,,,,,,,,,,,,,,,354.13065887500125,355.49963799999387,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
"(0.1875, 0.1875)",r,,0.0,"(0, -0.25)",,,,,3,22,190,25,355.50638070899004,,,,,,,,,,,,,,,,,,,,,,,,,355.49979633399926,356.66892666700005,,,,,,,,915853,001,2024-05-12_00h27.20.449,creatingimagesNEW,2024.1.4,None,2024-05-12 00h27.26.955150 -0400,
